시도,시군구,폐기물 종류_대,폐기물 종류_중,폐기물 종류_소,2019년 발생량,총계_재활용,총계_소각,총계_매립,총계_기타,공공처리_재활용,공공처리_소각,공공처리_매립,공공처리_기타,자가처리_재활용,자가처리_소각,자가처리_매립,자가처리_기타,위탁처리_재활용,위탁처리_소각,위탁처리_매립,위탁처리_기타,YEAR
전북,고창군,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,폐형광등,EMPTY,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,17.1,17.1,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,고창군,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,0.9,0,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,2019
전북,고창군,음식물류 폐기물 분리배출,EMPTY,EMPTY,15.3,15.3,0,0,0,6,0,0,0,0,0,0,0,9.3,0,0,0,2019
전북,부안군,합계,EMPTY,EMPTY,49.9,24.9,0,25,0,19.8,0,25,0,3.5,0,0,0,1.6,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,소계,EMPTY,26.4,1.4,0,25,0,1.4,0,25,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,소계,22.6,1.3,0,21.3,0,1.3,0,21.3,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,폐지류,6.3,0.5,0,5.8,0,0.5,0,5.8,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,폐합성수지류,9,0.8,0,8.2,0,0.8,0,8.2,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,폐고무류,0.6,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,폐섬유류,1.1,0,0,1.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,음식물류 폐기물,1.2,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,폐목재류,1.3,0,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,가연성,기타,3.1,0,0,3.1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,소계,3.7,0.1,0,3.6,0,0.1,0,3.6,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,폐금속류,1.9,0.1,0,1.8,0,0.1,0,1.8,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,폐유리류,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,폐토사류,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.3,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,연탄재,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,불연성,기타,0.7,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,건설폐재류,EMPTY,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2019
전북,부안군,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,소계,EMPTY,8.6,8.6,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐지류,기타,1.2,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0.6,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐형광등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,4.7,4.7,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0.4,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2019
전북,부안군,음식물류 폐기물 분리배출,EMPTY,EMPTY,14.9,14.9,0,0,0,9.8,0,0,0,3.5,0,0,0,1.6,0,0,0,2019
전남,소계,합계,EMPTY,EMPTY,1720.2,675.6,335.3,696.7,12.6,491.6,331,694.7,0,0.3,0,0,0,183.7,4.3,2,12.6,2019
전남,소계,종량제방식 등 혼합배출,소계,EMPTY,1001,78.5,291.8,630.7,0,69.8,287.5,628.7,0,0,0,0,0,8.7,4.3,2,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,소계,904.6,70.1,276.1,558.4,0,62.5,271.8,558.4,0,0,0,0,0,7.6,4.3,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,폐지류,280.9,19.4,85.4,176.1,0,17.1,85.2,176.1,0,0,0,0,0,2.3,0.2,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,폐합성수지류,215.5,25,61.3,129.2,0,22.9,58.8,129.2,0,0,0,0,0,2.1,2.5,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,폐고무류,17.8,1.1,8.3,8.4,0,1,8.3,8.4,0,0,0,0,0,0.1,0,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,폐섬유류,37.1,2.2,13.8,21.1,0,2.1,13.8,21.1,0,0,0,0,0,0.1,0,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,음식물류 폐기물,60.1,3.4,22.8,33.9,0,2.8,22.8,33.9,0,0,0,0,0,0.6,0,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,폐목재류,29.6,2,9.4,18.2,0,1.8,7.8,18.2,0,0,0,0,0,0.2,1.6,0,0,2019
전남,소계,종량제방식 등 혼합배출,가연성,기타,263.6,17,75.1,171.5,0,14.8,75.1,171.5,0,0,0,0,0,2.2,0,0,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,소계,91.8,7.7,15.7,68.4,0,6.6,15.7,66.4,0,0,0,0,0,1.1,0,2,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,폐금속류,20.3,2.8,3.6,13.9,0,2.4,3.6,13.8,0,0,0,0,0,0.4,0,0.1,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,폐유리류,30,2.5,5.9,21.6,0,2.3,5.9,21.2,0,0,0,0,0,0.2,0,0.4,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,폐토사류,4.9,0.4,1.3,3.2,0,0.3,1.3,3.2,0,0,0,0,0,0.1,0,0,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,2.3,0.4,0.4,1.5,0,0.3,0.4,1.1,0,0,0,0,0,0.1,0,0.4,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,연탄재,5.3,0.5,0.8,4,0,0.5,0.8,3.6,0,0,0,0,0,0,0,0.4,0,2019
전남,소계,종량제방식 등 혼합배출,불연성,기타,29,1.1,3.7,24.2,0,0.8,3.7,23.5,0,0,0,0,0,0.3,0,0.7,0,2019
전남,소계,종량제방식 등 혼합배출,건설폐재류,EMPTY,0.4,0.2,0,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,2019
전남,소계,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,4.2,0.5,0,3.7,0,0.5,0,3.7,0,0,0,0,0,0,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,소계,EMPTY,195.5,177,8.4,10.1,0,131.8,8.4,10.1,0,0,0,0,0,45.2,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐지류,종이팩,2.9,2.9,0,0,0,2.7,0,0,0,0,0,0,0,0.2,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐지류,기타,28,28,0,0,0,12.1,0,0,0,0,0,0,0,15.9,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,고철류,EMPTY,7.4,7.4,0,0,0,3,0,0,0,0,0,0,0,4.4,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,금속캔,EMPTY,5.3,5.3,0,0,0,2.7,0,0,0,0,0,0,0,2.6,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,4.6,4.6,0,0,0,1.7,0,0,0,0,0,0,0,2.9,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,1.4,1.4,0,0,0,1.2,0,0,0,0,0,0,0,0.2,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,10.3,10.3,0,0,0,5.5,0,0,0,0,0,0,0,4.8,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐합성수지류,기타,5.9,5.9,0,0,0,4.4,0,0,0,0,0,0,0,1.5,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,11.6,11.6,0,0,0,9.3,0,0,0,0,0,0,0,2.3,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐의류,EMPTY,1.1,1.1,0,0,0,0.8,0,0,0,0,0,0,0,0.3,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐형광등,EMPTY,1,1,0,0,0,0.9,0,0,0,0,0,0,0,0.1,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.4,0.4,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,1.2,1.2,0,0,0,0.9,0,0,0,0,0,0,0,0.3,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,71.5,71.5,0,0,0,63.3,0,0,0,0,0,0,0,8.2,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,7.2,7.2,0,0,0,6.7,0,0,0,0,0,0,0,0.5,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,기타,EMPTY,3.9,3.9,0,0,0,3,0,0,0,0,0,0,0,0.9,0,0,0,2019
전남,소계,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,31.4,12.9,8.4,10.1,0,12.9,8.4,10.1,0,0,0,0,0,0,0,0,0,2019
전남,소계,음식물류 폐기물 분리배출,EMPTY,EMPTY,523.7,420.1,35.1,55.9,12.6,290,35.1,55.9,0,0.3,0,0,0,129.8,0,0,12.6,2019
전남,목포시,합계,EMPTY,EMPTY,236.4,119.6,0,116.8,0,82.4,0,116.8,0,0.1,0,0,0,37.1,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,소계,EMPTY,159.4,44.3,0,115.1,0,44.3,0,115.1,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,소계,148,41.1,0,106.9,0,41.1,0,106.9,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,폐지류,46.4,12.9,0,33.5,0,12.9,0,33.5,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,폐합성수지류,36,10,0,26,0,10,0,26,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,폐고무류,1.7,0.5,0,1.2,0,0.5,0,1.2,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,폐섬유류,6.6,1.8,0,4.8,0,1.8,0,4.8,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,음식물류 폐기물,8.8,2.4,0,6.4,0,2.4,0,6.4,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,폐목재류,3.5,1,0,2.5,0,1,0,2.5,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,가연성,기타,45,12.5,0,32.5,0,12.5,0,32.5,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,소계,11.4,3.2,0,8.2,0,3.2,0,8.2,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,폐금속류,3.2,0.9,0,2.3,0,0.9,0,2.3,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,폐유리류,5.2,1.4,0,3.8,0,1.4,0,3.8,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,폐토사류,0.3,0.1,0,0.2,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.2,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,연탄재,1.1,0.3,0,0.8,0,0.3,0,0.8,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,불연성,기타,1.4,0.4,0,1,0,0.4,0,1,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,건설폐재류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,소계,EMPTY,3.9,2.2,0,1.7,0,2.2,0,1.7,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐지류,기타,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐형광등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,1.1,1.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,목포시,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,1.7,0,0,1.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,2019
전남,목포시,음식물류 폐기물 분리배출,EMPTY,EMPTY,73.1,73.1,0,0,0,35.9,0,0,0,0.1,0,0,0,37.1,0,0,0,2019
전남,여수시,합계,EMPTY,EMPTY,436,100.7,78.5,244.2,12.6,96,78.5,244.2,0,0,0,0,0,4.7,0,0,12.6,2019
전남,여수시,종량제방식 등 혼합배출,소계,EMPTY,316,0,76.6,239.4,0,0,76.6,239.4,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,소계,293.4,0,71.1,222.3,0,0,71.1,222.3,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,폐지류,92,0,22.3,69.7,0,0,22.3,69.7,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,폐합성수지류,71.4,0,17.3,54.1,0,0,17.3,54.1,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,폐고무류,3.3,0,0.8,2.5,0,0,0.8,2.5,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,폐섬유류,13.2,0,3.2,10,0,0,3.2,10,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,음식물류 폐기물,17.5,0,4.2,13.3,0,0,4.2,13.3,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,폐목재류,6.9,0,1.7,5.2,0,0,1.7,5.2,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,가연성,기타,89.1,0,21.6,67.5,0,0,21.6,67.5,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,소계,22.6,0,5.5,17.1,0,0,5.5,17.1,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,폐금속류,6.3,0,1.5,4.8,0,0,1.5,4.8,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,폐유리류,10.3,0,2.5,7.8,0,0,2.5,7.8,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,폐토사류,0.7,0,0.2,0.5,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.4,0,0.1,0.3,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,연탄재,2.1,0,0.5,1.6,0,0,0.5,1.6,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,불연성,기타,2.8,0,0.7,2.1,0,0,0.7,2.1,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,건설폐재류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,소계,EMPTY,17.8,11.1,1.9,4.8,0,6.4,1.9,4.8,0,0,0,0,0,4.7,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐지류,종이팩,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐지류,기타,2.4,2.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,금속캔,EMPTY,1.9,1.9,0,0,0,0.3,0,0,0,0,0,0,0,1.6,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,3.4,3.4,0,0,0,0.3,0,0,0,0,0,0,0,3.1,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0.6,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐형광등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0.6,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,1.1,1.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
전남,여수시,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
